word	mesh	match	name	chebi
pyroxasulfone	mesh:C000592472	NA	NA	NA
Behenic acid	mesh:C007547	docosanoic acid	behenic acid	chebi:28941
Lignoceric acid	mesh:C010210	NA	NA	NA
Nervonic acid	mesh:C013147	(15Z)-tetracosenoic acid	nervonic acid	chebi:44247
Cerotic acid	mesh:C017364	NA	NA	NA
Arachidic acid	mesh:C094477	NA	NA	NA
Eicosenoic acid	mesh:C572289	(11Z)-icos-11-enoic acid	eicosenoic acid	chebi:32425
Erucic acid	mesh:D004883	Erucic Acids	docosenoic acid	chebi:36031
Fatty Acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Oleic acid	mesh:D009829	NA	NA	NA
Stearic acid	mesh:D013229	NA	NA	NA
Palmitic acid	mesh:D019308	Palmitic Acid	hexadecanoic acid	chebi:15756
