word	mesh	match	name	chebi
isoleucine	mesh:C043801	NA	NA	NA
glutame acid	mesh:D000596	NA	NA	NA
lysine	mesh:C114808	Tyr-Lys	tyrosyl-lysine	chebi:75004
phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
aspartic acid	mesh:C403564	NA	NA	NA
tyrosine	NA	NA	NA	NA
alanine	mesh:D000409	Alanine	alanine	chebi:16449
valine	mesh:C521924	NA	NA	NA
3-hydroxybutynic acid	mesh:C039620	NA	NA	NA
acetoacetic acid	mesh:C016635	acetoacetic acid	acetoacetic acid	chebi:15344
alpha-ketoglutarie acid	mesh:C002934	NA	NA	NA
MAPT	mesh:C036122	NA	NA	NA
cis-aconitic acid	mesh:D000156	Aconitic Acid	aconitic acid	chebi:22211
MPC	mesh:C037754	NA	NA	NA
Succinic acid	mesh:D019802	Succinic Acid	succinic acid	chebi:15741
citric acid	mesh:D019343	NA	NA	NA
pyruvic acid	mesh:D019289	NA	NA	NA
fumanc acid	mesh:D000596	NA	NA	NA
isocitric acid	mesh:C034219	NA	NA	NA
oxalacelic acid	mesh:D000596	NA	NA	NA
glutamic acid	mesh:C030030	NA	NA	NA
glycine	mesh:D005998	Glycine	glycine	chebi:15428
O	mesh:D013481	Superoxides	superoxide	chebi:18421
malic acid	mesh:C030298	NA	NA	NA
Pyruvic acid	mesh:D019289	NA	NA	NA
oxalacetic acid	mesh:D062907	Oxaloacetic Acid	oxaloacetic acid	chebi:30744
fumaric acid	mesh:C032005	NA	NA	NA
pyroglutamic acid	mesh:D011761	Pyrrolidonecarboxylic Acid	5-oxoproline	chebi:16010
O O	mesh:D013481	Superoxides	superoxide	chebi:18421
