word	mesh	match	name	chebi
Pteridine	mesh:D011621	Pteridines	pteridines	chebi:26373
Glutamate	NA	NA	NA	NA
NH	mesh:D000641	Ammonia	ammonia	chebi:16134
Folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
5-CH3-H4 folate	mesh:C013123	NA	NA	NA
5-NSO-N	mesh:C097937	NA	NA	NA
N	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
PteGlu	mesh:C042658	NA	NA	NA
HMDHP	mesh:C539193	NA	NA	NA
DHM	mesh:C047248	NA	NA	NA
DHN	mesh:C041660	NA	NA	NA
Dihydropteroate	mesh:C000978	7,8-dihydropteroic acid	dihydropteroate	chebi:4581
Glu	mesh:C094686	Glu-Glu	glutamyl-glutamic acid	chebi:5390
Dihydrofolate	mesh:C010920	NA	NA	NA
Tetrahydrofolate	mesh:D013763	NA	NA	NA
Polyglutamyl folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
