word	mesh	match	name	chebi
lathosterol	mesh:C001521	5alpha-cholest-7-en-3beta-ol	lathosterol	chebi:17168
2,3-oxidosqualene	mesh:C002821	NA	NA	NA
farnesyl diphosphate	mesh:C004808	2-trans,6-trans-farnesyl diphosphate	farnesyl pyrophosphate	chebi:17407
3-hydroxy-3-methylglutaryl-CoA	mesh:C008047	NA	NA	NA
24,25-dihydrolanosterol	mesh:C015316	24,25-dihydrolanosterol	lanostenol	chebi:28113
carboxy-zymosterol	mesh:C015582	NA	NA	NA
methyl-zymosterol	mesh:C015582	NA	NA	NA
zymosterol	mesh:C015582	NA	NA	NA
7-dehydrocholesterol	mesh:C016705	NA	NA	NA
24(S),25-epoxycholesterol	mesh:C028358	24(S),25-epoxycholesterol	24,25-epoxycholesterol	chebi:41633
zymostenol	mesh:C056855	5alpha-cholest-8-en-3beta-ol	zymostenol	chebi:16608
YM-53601	mesh:C414830	NA	NA	NA
cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
cholesterol ester	mesh:D002788	Cholesterol Esters	cholesteryl ester	chebi:17002
7-dehydro-desmosterol	mesh:D003897	Desmosterol	desmosterol	chebi:17737
ketoconazole	mesh:D007654	Ketoconazole	ketoconazole	chebi:47519
lanosterol	mesh:D007810	Lanosterol	lanosterol	chebi:16521
mevalonate	mesh:D008798	NA	NA	NA
Diepoxy-squalene	mesh:D013185	Squalene	squalene	chebi:15440
squalene	mesh:D013185	Squalene	squalene	chebi:15440
sterol	mesh:D013261	Sterols	sterol	chebi:15889
triparanol	mesh:D014308	Triparanol	triparanol	chebi:135714
ubiquinone	mesh:D014451	Ubiquinone	ubiquinones	chebi:16389
