word	mesh	match	name	chebi
Anastrozole	NA	anastrozole	2,2'-[5-(1H-1,2,4-triazol-1-ylmethyl)-1,3-phenylene]bis(2-methylpropanenitrile)	chebi:2704
Inhibitor	NA	inhibitor	inhibitor	chebi:35222
Letrozole	NA	letrozole	4,4'-(1H-1,2,4-triazol-1-ylmethanediyl)dibenzonitrile	chebi:6413
inhibitors	NA	inhibitors	inhibitor	chebi:35222
Exemestane	NA	exemestane	6-methylideneandrosta-1,4-diene-3,17-dione	chebi:4953
Fulvestrant	NA	fulvestrant	7alpha-{9-[(4,4,5,5,5-pentafluoropentyl)sulfinyl]nonyl}estra-1(10),2,4-triene-3,17beta-diol	chebi:31638
Palbociclib	NA	palbociclib	6-acetyl-8-cyclopentyl-5-methyl-2-{[5-(piperazin-1-yl)pyridin-2-yl]amino}pyrido[2,3-d]pyrimidin-7(8H)-one	chebi:85993
Elacestrant	NA	elacestrant	(6R)-6-[2-(ethyl{4-[2-(ethylamino)ethyl]benzyl}amino)-4-methoxyphenyl]-5,6,7,8-tetrahydronaphthalen-2-ol	chebi:229213
Tamoxifen	NA	tamoxifen	2-{4-[(1Z)-1,2-diphenylbut-1-en-1-yl]phenoxy}-N,N-dimethylethanamine	chebi:41774
inhibitor	NA	inhibitor	inhibitor	chebi:35222
inhibitor	NA	inhibitor	inhibitor	chebi:35222
Everolimus	NA	everolimus	(3S,6R,7E,9R,10R,12R,14S,15E,17E,19E,21S,23S,26R,27R,34aS)-9,27-dihydroxy-3-{(2R)-1-[(1S,3R,4R)-4-(2-hydroxyethoxy)-3-methoxycyclohexyl]propan-2-yl}-10,21-dimethoxy-6,8,12,14,20,26-hexamethyl-9,10,12,13,14,21,22,23,24,25,26,27,32,33,34,34a-hexadecahydro-3H-23,27-epoxypyrido[2,1-c][1,4]oxazacyclohentriacontine-1,5,11,28,29(4H,6H,31H)-pentone	chebi:68478
