word	mesh	match	name	chebi
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Fructose	mesh:D005632	Fructose	fructose	chebi:28757
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
phosphate	mesh:D010710	NA	NA	NA
Dihydroxyacetone	mesh:D004098	Dihydroxyacetone	dihydroxyacetone	chebi:16016
Phosphate	mesh:D010710	NA	NA	NA
Glycerol	mesh:D005990	Glycerol	glycerol	chebi:17754
Sucrose	mesh:D013395	Sucrose	sucrose	chebi:17992
biphosphate	mesh:C018279	sodium phosphate	sodium phosphate	chebi:37586
Glyceraldehyde	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
Phosphoenol	mesh:C015443	NA	NA	NA
pyruvate	mesh:D011773	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
Ethanol	mesh:D000431	Ethanol	ethanol	chebi:16236
Alcohol	mesh:D000431	Ethanol	ethanol	chebi:16236
Acetaldehyde	mesh:D000079	Acetaldehyde	acetaldehyde	chebi:15343
