word	mesh	match	name	chebi
D-Glucose	NA	D-glucose	D-glucose	chebi:4167
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
(S)-3-Hydroxybutanoyl-CoA	NA	(S)-3-Hydroxybutanoyl-CoA	3'-phosphoadenosine 5'-{3-[(3R)-3-hydroxy-4-({3-[(2-{[(3S)-3-hydroxybutanoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-2,2-dimethyl-4-oxobutyl] dihydrogen diphosphate}	chebi:15453
Crotonoyl-CoA	NA	Crotonoyl-CoA	3'-phosphoadenosine 5'-{3-[(3R)-4-({3-[(2-{[(2E)-but-2-enoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-3-hydroxy-2,2-dimethyl-4-oxobutyl] dihydrogen diphosphate}	chebi:15473
Butyryl-CoA	NA	Butyryl-CoA	3'-phosphoadenosine 5'-(3-{(3R)-4-[(3-{[2-(butanoylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} dihydrogen diphosphate)	chebi:15517
Butanoyl-CoA	NA	butanoyl-CoA	3'-phosphoadenosine 5'-(3-{(3R)-4-[(3-{[2-(butanoylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} dihydrogen diphosphate)	chebi:15517
Caproic acid	NA	caproic acid	hexanoic acid	chebi:30776
Acetic acid	NA	acetic acid	acetic acid	chebi:15366
cat	NA	cat	rac-2-(methylamino)-1-phenylpropan-1-one	chebi:149681
cat	NA	cat	rac-2-(methylamino)-1-phenylpropan-1-one	chebi:149681
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
Butyric acid	NA	butyric acid	butanoic acid	chebi:30772
Hexanoyl-CoA	NA	hexanoyl-CoA	hexanoyl-CoA	chebi:62620
crt	NA	Crt	hexacosanoyl	chebi:23080
n-caproic acid	NA	n-Caproic acid	hexanoic acid	chebi:30776
