word	mesh	match	name	chebi
dhS1P	NA	DHS1P	sphinganine 1-(dihydrogen phosphate)	chebi:16893
AG490	NA	AG490	(2E)-N-benzyl-2-cyano-3-(3,4-dihydroxyphenyl)prop-2-enamide	chebi:131968
Fisetin	NA	Fisetin	2-(3,4-dihydroxyphenyl)-3,7-dihydroxy-4H-chromen-4-one	chebi:42567
Vitamin D	NA	Vitamin D	NA	chebi:89324
Inhibitors	NA	inhibitors	inhibitor	chebi:35222
phosphate	NA	Phosphate	tetraoxophosphoric acid	chebi:26078
TMP	NA	TMP	tetramethylpyrazine	chebi:133246
Collagen	NA	Collagen	NA	chebi:3815
Collagen	NA	Collagen	NA	chebi:3815
Collagen	NA	Collagen	NA	chebi:3815
Collagen	NA	Collagen	NA	chebi:3815
Collagen	NA	Collagen	NA	chebi:3815
