word	mesh	match	name	chebi
Kynurenic acid	mesh:D007736	NA	NA	NA
kynurenine	mesh:C029366	NA	NA	NA
pyridoxal 5-phosphate	mesh:D011732	Pyridoxal Phosphate	pyridoxal 5'-phosphate	chebi:18405
kynurenine	mesh:C029366	NA	NA	NA
pyridoxal 5-phosphate	mesh:D011732	Pyridoxal Phosphate	pyridoxal 5'-phosphate	chebi:18405
Tryptophan	NA	NA	NA	NA
indoleamine	NA	NA	NA	NA
tryptophan	NA	NA	NA	NA
Kynurenine	mesh:C029366	NA	NA	NA
kynurenine	mesh:C029366	NA	NA	NA
3-Hydroxykynurenine	mesh:C402223	NA	NA	NA
Quinolinic acid	mesh:D017378	NA	NA	NA
pyridoxal 5-phosphate	mesh:D011732	Pyridoxal Phosphate	pyridoxal 5'-phosphate	chebi:18405
3-Hydroxyanthranilic acid	mesh:D015095	NA	NA	NA
2-Amino-3-carboxymuconic semialdehyde	mesh:C009338	NA	NA	NA
pyridoxal 5-phosphate	mesh:D011732	Pyridoxal Phosphate	pyridoxal 5'-phosphate	chebi:18405
Anthranilic acid	mesh:C031385	NA	NA	NA
3-hydroxyanthranilic acid	mesh:D015095	NA	NA	NA
2-Aminomuconic acid semialdehyde	mesh:C009338	NA	NA	NA
Picolinic acid	mesh:C030614	picolinic acid	picolinic acid	chebi:28747
