word	mesh	match	name	doid
Cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
Cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
Cancer	NA	cancer	cancer	DOID:162
Cancer	NA	cancer	cancer	DOID:162
Cancer	NA	cancer	cancer	DOID:162
Cancer	NA	cancer	cancer	DOID:162
Cancer	NA	cancer	cancer	DOID:162
Liver cancer	NA	liver cancer	liver cancer	DOID:3571
Colorectal cancer	NA	colorectal cancer	colorectal cancer	DOID:9256
Pancreatic cancer	NA	pancreatic cancer	pancreatic cancer	DOID:1793
