word	mesh	match	name	chebi
cystine	mesh:D003553	Cystine	cystine	chebi:17376
cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
cystine	mesh:D003553	Cystine	cystine	chebi:17376
cysteinylglycine	mesh:C028505	NA	NA	NA
methionine	mesh:D008715	NA	NA	NA
homocysteine	mesh:D006710	Homocysteine	homocysteine	chebi:17230
cystathionine	mesh:D003540	Cystathionine	cystathionine	chebi:17755
serine	mesh:C047902	NA	NA	NA
cysteine-glutamate	NA	NA	NA	NA
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
Gly	mesh:C070361	NA	NA	NA
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
paracetamol	mesh:D000082	Acetaminophen	paracetamol	chebi:46195
Folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
THF	mesh:C006461	NA	NA	NA
GSSG	mesh:D019803	Glutathione Disulfide	glutathione disulfide	chebi:17858
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
