word	mesh	match	name	chebi
Lactate	NA	lactate	lactate	chebi:24996
Lactate	NA	lactate	lactate	chebi:24996
Malate	NA	Malate	(2S)-2-hydroxybutanedioic acid	chebi:30797
Malate	NA	Malate	(2S)-2-hydroxybutanedioic acid	chebi:30797
Citrate	NA	citrate	NA	chebi:133748
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Citrate	NA	citrate	NA	chebi:133748
Malate	NA	Malate	(2S)-2-hydroxybutanedioic acid	chebi:30797
ACCoA	NA	AcCoA	3'-phosphoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} dihydrogen diphosphate)	chebi:15351
CO2	NA	CO2	methanedione	chebi:16526
Citrate	NA	citrate	NA	chebi:133748
NADPH	NA	NADPH	2'-O-phosphonatoadenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57783
Glu	NA	Glu	2-aminopentanedioic acid	chebi:18237
Fumarate	NA	fumarate	fumarate	chebi:29806
GSH	NA	GSH	L-gamma-glutamyl-L-cysteinylglycine	chebi:16856
Fumarate	NA	fumarate	fumarate	chebi:29806
Succinate	NA	succinate	succinate	chebi:30031
Fumarate	NA	fumarate	fumarate	chebi:29806
GSH	NA	GSH	L-gamma-glutamyl-L-cysteinylglycine	chebi:16856
Succinate	NA	succinate	succinate	chebi:30031
GSH	NA	GSH	L-gamma-glutamyl-L-cysteinylglycine	chebi:16856
Glu	NA	Glu	2-aminopentanedioic acid	chebi:18237
Glu	NA	Glu	2-aminopentanedioic acid	chebi:18237
