word	mesh	match	name	chebi
Kaempferol-3,7-di-O-glucoside	mesh:C524169	NA	NA	NA
Quercetin-3,7-di-O-glucoside	mesh:C089996	quercetin 7-O-beta-D-glucoside	quercimeritrin	chebi:28529
Phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
4-Coumaroyl-CoA	mesh:C058644	NA	NA	NA
Chalcone	mesh:D047188	Chalcones	chalcones	chebi:23086
CHI	mesh:C084533	NA	NA	NA
Eriodictyol	mesh:C007619	NA	NA	NA
Dihydrokaempferol H	mesh:C080220	(+)-dihydrokaempferol	aromadedrin	chebi:15401
Dihydroquercetin	mesh:C003377	(+)-taxifolin	taxifolin	chebi:17948
Naringenin	mesh:C005273	NA	NA	NA
Kaempferol-3-0-galloyglucoside	mesh:D044949	NA	NA	NA
Quercetin-3-O-galloyglucoside	mesh:D011794	Quercetin	quercetin	chebi:16243
F3H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Quercetin	mesh:D011794	Quercetin	quercetin	chebi:16243
Leucocyanidin	mesh:C001532	NA	NA	NA
Kaempferol	mesh:D044949	NA	NA	NA
Quercetin-3-0-glucoside	mesh:C016527	NA	NA	NA
Kaempferol-3-0-glucoside	mesh:C511963	NA	NA	NA
Cyanidin-3,5-di-O-glucoside	mesh:C114438	cyanidin 3-O-beta-D-glucoside	cyanidin 3-O-glucoside	chebi:28426
Cyanidin	mesh:C017154	NA	NA	NA
Daminozide	mesh:C014499	Daminozide	daminozide	chebi:4312
Peonidin	mesh:C473205	NA	NA	NA
Kaempferol-7-0-glucoside	mesh:C524169	NA	NA	NA
Pelargonidin-3,5-di-O-glucoside glucoside-5-0-glucoside	mesh:C078485	NA	NA	NA
Peonidin-3-0-malonyl	mesh:C473205	NA	NA	NA
Flavonol	mesh:D044948	Flavonols	flavonols	chebi:28802
Anthocyanin	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
daminozide	mesh:C014499	Daminozide	daminozide	chebi:4312
Br	mesh:C068746	NA	NA	NA
O	mesh:D013481	Superoxides	superoxide	chebi:18421
