word	mesh	match	name	chebi
Geranylgeranyl pyrophosphate	mesh:C002963	2-trans,6-trans,10-trans-geranylgeranyl diphosphate	geranylgeranyl pyrophosphate	chebi:48861
Ubiquinol	mesh:C003741	NA	NA	NA
HMG-Co A	mesh:C008047	NA	NA	NA
5-Phosphomevalonate	mesh:C045038	NA	NA	NA
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Dolichols	mesh:D004286	Dolichols	dolichol	chebi:16091
glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glutathione	mesh:D005978	Glutathione	glutathione	chebi:16856
Mevalonate	mesh:D008798	NA	NA	NA
Thyroxine	mesh:D013974	NA	NA	NA
