word	mesh	match	name	chebi
HMG-COA	mesh:C479798	NA	NA	NA
Statins	mesh:D019821	Simvastatin	simvastatin	chebi:9150
Mevalonate	mesh:D008798	NA	NA	NA
Phosphomevalonate	mesh:C045038	NA	NA	NA
Mevalonate-PP	mesh:D008798	NA	NA	NA
Dimethylallyl	mesh:C043060	NA	NA	NA
DMAPP	mesh:C043060	NA	NA	NA
Isopentenyl-PP	mesh:C004809	NA	NA	NA
Bisphosphonates	mesh:D004164	Diphosphonates	1,1-bis(phosphonic acid)	chebi:77383
Geranyl	mesh:C031049	teprenone	geranylgeranylacetone	chebi:31649
FPP	mesh:C039834	NA	NA	NA
Farnesyl-PP	mesh:C042455	NA	NA	NA
Farnesyl	mesh:C042455	NA	NA	NA
Squalene	mesh:D013185	Squalene	squalene	chebi:15440
GGPP	mesh:C002963	2-trans,6-trans,10-trans-geranylgeranyl diphosphate	geranylgeranyl pyrophosphate	chebi:48861
Geranylgeranyl	mesh:C002963	2-trans,6-trans,10-trans-geranylgeranyl diphosphate	geranylgeranyl pyrophosphate	chebi:48861
Dolichols	mesh:D004286	Dolichols	dolichol	chebi:16091
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
N	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
geranyl	mesh:C031049	teprenone	geranylgeranylacetone	chebi:31649
Steroids	mesh:D013256	Steroids	steroid	chebi:35341
