word	mesh	match	name	chebi
Purine	mesh:D011687	Purines	purines	chebi:26401
Glucose-Ribose 5-phosphate-PFFF	mesh:C031626	ribose phosphate	ribose-5-phosphate	chebi:26562
HOO	mesh:C093853	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NADHIMPCH	NA	NA	NA	NA
GMP	mesh:C068152	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Guanosine	mesh:D006151	Guanosine	guanosine	chebi:16750
Hypoxarthine	NA	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Guanine	mesh:D006147	Guanine	guanine	chebi:16235
N-THF	mesh:C006461	NA	NA	NA
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
Adenosine	mesh:D000241	Adenosine	adenosine	chebi:16335
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
dNTP	mesh:C065818	NA	NA	NA
NTP	mesh:C065818	NA	NA	NA
phosphate	mesh:D010710	NA	NA	NA
NCarbamoyl-L-aspartato	mesh:C554370	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Utidine	NA	NA	NA	NA
Pyrimidine	mesh:C030986	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Pylidine	NA	NA	NA	NA
CH	mesh:C103208	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Cytosine	mesh:D003596	Cytosine	cytosine	chebi:16040
