word	mesh	match	name	chebi
carbon	NA	carbon	carbon	chebi:27594
PPP	NA	PPP	L-prolyl-L-prolyl-L-proline	chebi:73647
AAA	NA	AAA	8-methoxy-6-nitro-2H-phenanthro[3,4-d][1,3]dioxole-5-carboxylic acid	chebi:2825
ACP	NA	ACP	NA	chebi:13534
AAA	NA	AAA	8-methoxy-6-nitro-2H-phenanthro[3,4-d][1,3]dioxole-5-carboxylic acid	chebi:2825
carbon	NA	carbon	carbon	chebi:27594
carbon	NA	carbon	carbon	chebi:27594
carbon	NA	carbon	carbon	chebi:27594
AAA	NA	AAA	8-methoxy-6-nitro-2H-phenanthro[3,4-d][1,3]dioxole-5-carboxylic acid	chebi:2825
ACP	NA	ACP	NA	chebi:13534
Metabolite	NA	metabolite	metabolite	chebi:25212
