word	mesh	match	name	chebi
Mn2+	NA	Mn2+	manganese(II) cation	chebi:29035
Mn2+	NA	Mn2+	manganese(II) cation	chebi:29035
Mn2+	NA	Mn2+	manganese(II) cation	chebi:29035
Mn2+	NA	Mn2+	manganese(II) cation	chebi:29035
Cu2+	NA	Cu2+	Cu(2+)	chebi:29036
ROS	NA	ROS	NA	chebi:26523
Nucleus	NA	nucleus	nucleus	chebi:33252
Mg2+	NA	Mg2+	Mg(2+)	chebi:18420
FER	NA	fer	Fe	chebi:18248
Zn2+	NA	Zn2+	zinc	chebi:27363
Mn2+	NA	Mn2+	manganese(II) cation	chebi:29035
elements	NA	elements	atom	chebi:33250
Mg2+	NA	Mg2+	Mg(2+)	chebi:18420
