word	mesh	match	name	chebi
OmitineL-Aniine	mesh:C025076	NA	NA	NA
Ganinet-Gilanic acid	mesh:D000596	NA	NA	NA
Teruric acid	mesh:D000596	NA	NA	NA
Dinetylahine	NA	NA	NA	NA
AdaninelAdenonine	NA	NA	NA	NA
Spennidinharecine	NA	NA	NA	NA
Saroasinotvine	NA	NA	NA	NA
Xanthine	mesh:D019820	NA	NA	NA
Niacinanide	NA	NA	NA	NA
Ilydrensphenyynn	NA	NA	NA	NA
N	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
Arginine	mesh:D001127	Arginine Vasopressin	argipressin	chebi:34543
Alanine	mesh:D000409	Alanine	alanine	chebi:16449
aspartate	NA	NA	NA	NA
glutamate	NA	NA	NA	NA
Phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
tyrosine	NA	NA	NA	NA
tryptophan	NA	NA	NA	NA
D-Glutamine	NA	NA	NA	NA
D-glutamate	NA	NA	NA	NA
Galactose	mesh:D005690	Galactose	galactose	chebi:28260
