word	mesh	match	name	chebi
gluconic acid Ru5P	mesh:C030691	NA	NA	NA
amino acid	mesh:D000596	NA	NA	NA
Nucleotide	mesh:D009711	Nucleotides	nucleotide	chebi:36976
L-Serine	mesh:C047902	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
DHAP	mesh:C017202	NA	NA	NA
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Cystathionine	mesh:D003540	Cystathionine	cystathionine	chebi:17755
Tryptophan	NA	NA	NA	NA
L-Leucine	mesh:C027819	NA	NA	NA
Hypotaurine	mesh:C003949	NA	NA	NA
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
L-Isoleucine	mesh:C043801	NA	NA	NA
L-Kynurenine	mesh:C029366	NA	NA	NA
Pyruvic acid	mesh:D019289	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
Taurine	mesh:D013654	Taurine	taurine	chebi:15891
Glutamic acid	mesh:C030030	NA	NA	NA
L-Lysine	mesh:C114808	Tyr-Lys	tyrosyl-lysine	chebi:75004
Quinolinic acid	mesh:D017378	NA	NA	NA
L-Proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
L-Ornithine	mesh:C008973	NA	NA	NA
Acetyl CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Oxalic acid	mesh:D019815	NA	NA	NA
ketoglutarate	mesh:C029743	NA	NA	NA
L-Arginine	NA	NA	NA	NA
Asparagine	mesh:C050801	NA	NA	NA
L-Asparate	mesh:C025076	NA	NA	NA
succinyl-CoA	mesh:C012046	NA	NA	NA
Putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
Malic acid	mesh:C030298	NA	NA	NA
TSA	mesh:C070842	NA	NA	NA
L-Threonine	mesh:C033059	NA	NA	NA
Fumaric acid	mesh:C032005	NA	NA	NA
L-Phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
L-Tyrosine	NA	NA	NA	NA
L-Valine	mesh:C035810	Gly-Val	glycylvaline	chebi:73922
