word	mesh	match	name	chebi
Glutamate	NA	NA	NA	NA
2ADP	mesh:C414437	NA	NA	NA
P	mesh:D010695	Phlorhizin	phlorizin	chebi:8113
HCO	mesh:C504136	NA	NA	NA
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
2ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
H20	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Carbamoyl phosphate	mesh:D002221	Carbamyl Phosphate	carbamoyl phosphate	chebi:17672
Carbamoyl Phosphate	mesh:D002221	Carbamyl Phosphate	carbamoyl phosphate	chebi:17672
Aspartate	NA	NA	NA	NA
L-dihydroorotate	mesh:C004768	dihydroorotic acid	4,5-dihydroorotic acid	chebi:30865
DHO	mesh:C488648	NA	NA	NA
N-Carbamoylaspartate	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
Cytidine 5-triphosphate	mesh:D003570	Cytidine Triphosphate	CTP	chebi:17677
Uridine 5-triphosphate	mesh:D014544	Uridine Triphosphate	UTP	chebi:15713
UTP	mesh:D014544	Uridine Triphosphate	UTP	chebi:15713
ADP	mesh:D000244	NA	NA	NA
ATP Glutamate	NA	NA	NA	NA
