word	mesh	match	name	chebi
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
dUTP	mesh:C048865	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
ammonium	mesh:D064751	Ammonium Compounds	ammonium compound	chebi:35276
methylene THF	mesh:C006461	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Gly	mesh:C070361	NA	NA	NA
Carbamoyl	mesh:D002221	Carbamyl Phosphate	carbamoyl phosphate	chebi:17672
Phosphate	mesh:D010710	NA	NA	NA
DHE	mesh:C041287	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
fumarate	mesh:D005650	NA	NA	NA
L-Asp	mesh:C108952	Asp-Asp	aspartyl-aspartic acid	chebi:73446
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
N-formyl	mesh:C053858	NA	NA	NA
Asp	mesh:C108952	Asp-Asp	aspartyl-aspartic acid	chebi:73446
1-carbon	mesh:D002244	Carbon	carbon atom	chebi:27594
CO2 formate	mesh:D005561	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
Carbamoyl	mesh:D002221	Carbamyl Phosphate	carbamoyl phosphate	chebi:17672
aspartate	NA	NA	NA	NA
NADP	mesh:D009249	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
5-CH	mesh:C103208	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
formate ADP	mesh:D000244	NA	NA	NA
fumarate	mesh:D005650	NA	NA	NA
Meth	mesh:C029237	NA	NA	NA
DHF	mesh:C073814	NA	NA	NA
5,10-CH-THF	mesh:C006461	NA	NA	NA
homocysteine	mesh:D006710	Homocysteine	homocysteine	chebi:17230
methionine	mesh:D008715	NA	NA	NA
Purine	mesh:D011687	Purines	purines	chebi:26401
serine	mesh:C047902	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
5,10-CH2-THF	mesh:C006461	NA	NA	NA
Pyrimidine	mesh:C030986	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
orotic acid	mesh:D009963	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
UTP	mesh:D014544	Uridine Triphosphate	UTP	chebi:15713
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
NADP	mesh:D009249	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Asp	mesh:C108952	Asp-Asp	aspartyl-aspartic acid	chebi:73446
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
ADP	mesh:D000244	NA	NA	NA
diphosphate	mesh:D011756	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
bicarbonate	mesh:D001639	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
UMP	mesh:D014542	Uridine Monophosphate	uridine 5'-monophosphate	chebi:16695
