organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	Akt	AKT	Akt	41957	ncbigene_symbol	2	5	5
7227	Drosophila melanogaster	Invertebrates	mTOR	MTOR	Mtor	36264	ncbigene_symbol	2	5	5
7227	Drosophila melanogaster	Invertebrates	mTOR	MTOR	Tor	47396	ncbigene_synonym	2	5	5
7227	Drosophila melanogaster	Invertebrates	P70S6K	P70S6K	S6k	38654	ncbigene_synonym	2	5	5
7227	Drosophila melanogaster	Invertebrates	AMPK	AMPK	SNF4Agamma	42515	ncbigene_synonym	2	5	5
7227	Drosophila melanogaster	Invertebrates	AMPK	AMPK	AMPKalpha	43904	ncbigene_synonym	2	5	5
7227	Drosophila melanogaster	Invertebrates	Bcl-2	BCL-2	Debcl	53585	ncbigene_synonym	2	5	5
9606	Homo sapiens	Primates	Akt	AKT	AKT1	207	ncbigene_synonym	1	7	7
9606	Homo sapiens	Primates	Akt	AKT	AKT2	208	famplex_relations	1	7	7
9606	Homo sapiens	Primates	Akt	AKT	AKT3	10000	famplex_relations	1	7	7
9606	Homo sapiens	Primates	PKM2	PKM2	PKM	5315	ncbigene_synonym	1	7	7
9606	Homo sapiens	Primates	PKM2	PKM2	PKLR	5313	famplex_relations	1	7	7
9606	Homo sapiens	Primates	mTOR	MTOR	MTOR	2475	ncbigene_symbol	1	7	7
9606	Homo sapiens	Primates	P70S6K	P70S6K	RPS6KB1	6198	ncbigene_synonym	1	7	7
9606	Homo sapiens	Primates	P70S6K	P70S6K	RPS6KB2	6199	famplex_relations	1	7	7
9606	Homo sapiens	Primates	AMPK	AMPK	PRKAA1	5562	ncbigene_synonym	1	7	7
9606	Homo sapiens	Primates	AMPK	AMPK	PRKAA2	5563	ncbigene_synonym	1	7	7
9606	Homo sapiens	Primates	AMPK	AMPK	PRKAB1	5564	ncbigene_synonym	1	7	7
9606	Homo sapiens	Primates	AMPK	AMPK	PRKAB2	5565	famplex_relations	1	7	7
9606	Homo sapiens	Primates	AMPK	AMPK	PRKAG1	5571	famplex_relations	1	7	7
9606	Homo sapiens	Primates	AMPK	AMPK	PRKAG2	51422	famplex_relations	1	7	7
9606	Homo sapiens	Primates	AMPK	AMPK	PRKAG3	53632	famplex_relations	1	7	7
9606	Homo sapiens	Primates	Bcl-2	BCL-2	BCL2	596	ncbigene_synonym	1	7	7
9606	Homo sapiens	Primates	caspase	CASPASE	CASP1	834	famplex_relations	1	7	7
9606	Homo sapiens	Primates	caspase	CASPASE	CASP2	835	famplex_relations	1	7	7
9606	Homo sapiens	Primates	caspase	CASPASE	CASP4	837	famplex_relations	1	7	7
9606	Homo sapiens	Primates	caspase	CASPASE	CASP5	838	famplex_relations	1	7	7
9606	Homo sapiens	Primates	caspase	CASPASE	CASP6	839	famplex_relations	1	7	7
9606	Homo sapiens	Primates	caspase	CASPASE	CASP8	841	famplex_relations	1	7	7
9606	Homo sapiens	Primates	caspase	CASPASE	CASP9	842	famplex_relations	1	7	7
9606	Homo sapiens	Primates	caspase	CASPASE	CASP10	843	famplex_relations	1	7	7
9606	Homo sapiens	Primates	caspase	CASPASE	CASP12	100506742	famplex_relations	1	7	7
9606	Homo sapiens	Primates	caspase	CASPASE	CASP14	23581	famplex_relations	1	7	7
9606	Homo sapiens	Primates	caspase	CASPASE	CASP3	836	famplex_relations	1	7	7
9606	Homo sapiens	Primates	caspase	CASPASE	CASP7	840	famplex_relations	1	7	7
