word	mesh	match	name	chebi
glycerophospholipid	mesh:D020404	Glycerophospholipids	glycerophospholipid	chebi:37739
Sucrose	mesh:D013395	Sucrose	sucrose	chebi:17992
phosphorylcholine	mesh:D010767	Phosphorylcholine	phosphocholine	chebi:18132
trigonelline	mesh:C009560	N-methylnicotinate	trigonelline	chebi:18123
nicotinate	mesh:D009525	Niacin	nicotinic acid	chebi:15940
quinolinate	mesh:D017378	NA	NA	NA
glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
choline	mesh:D002794	Choline	choline	chebi:15354
harmaline	mesh:D006246	Harmaline	harmaline	chebi:28172
harmine	mesh:D006247	Harmine	harmine	chebi:28121
tryptophan	NA	NA	NA	NA
Ag	mesh:D012834	Silver	silver(0)	chebi:9141
aldehyde	mesh:D000447	Aldehydes	aldehyde	chebi:17478
B-glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
vasicinone	mesh:C052548	Vasicinone	vasicinone	chebi:9936
phosphoenol	mesh:C015443	NA	NA	NA
Pyruvic acid	mesh:D019289	NA	NA	NA
valine	mesh:C521924	NA	NA	NA
serine	mesh:C047902	NA	NA	NA
glycine	mesh:D005998	Glycine	glycine	chebi:15428
threonine	mesh:C061951	Gly-Thr	glycyl-threonine	chebi:73920
isoleucine	mesh:C043801	NA	NA	NA
formic acid	mesh:C030544	formic acid	formic acid	chebi:30751
alanine	mesh:D000409	Alanine	alanine	chebi:16449
acetic acid acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
oxaloacetate	mesh:D010071	NA	NA	NA
malic acid	mesh:C030298	NA	NA	NA
aspartate	NA	NA	NA	NA
asparagine	mesh:C050801	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
maleic acid fumaric acid	mesh:C032005	NA	NA	NA
succinic acid	mesh:D019802	Succinic Acid	succinic acid	chebi:15741
2-oxoglutarate	mesh:C029743	NA	NA	NA
lysine	mesh:C114808	Tyr-Lys	tyrosyl-lysine	chebi:75004
propanoate	mesh:D011422	NA	NA	NA
butanoate	mesh:C095498	NA	NA	NA
glutamate	NA	NA	NA	NA
semialdehyde	mesh:C009338	NA	NA	NA
proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
amino acid	mesh:D000596	NA	NA	NA
