word	mesh	match	name	chebi
CuCl2	mesh:C029892	copper(II) chloride	cupric chloride	chebi:49553
AgNO3	mesh:D012834	Silver	silver(0)	chebi:9141
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
hexadecylamine	mesh:C013553	NA	NA	NA
AgNO3	mesh:D012834	Silver	silver(0)	chebi:9141
Ag	mesh:D012834	Silver	silver(0)	chebi:9141
Au	mesh:D006046	Gold	gold atom	chebi:29287
Ag	mesh:D012834	Silver	silver(0)	chebi:9141
PtCl	mesh:C032741	NA	NA	NA
Ag(0) Ag	mesh:D012834	Silver	silver(0)	chebi:9141
Au	mesh:D006046	Gold	gold atom	chebi:29287
Ag	mesh:D012834	Silver	silver(0)	chebi:9141
Cu	mesh:D003300	Copper	copper atom	chebi:28694
Ag	mesh:D012834	Silver	silver(0)	chebi:9141
AgPt	mesh:D012834	Silver	silver(0)	chebi:9141
Au	mesh:D006046	Gold	gold atom	chebi:29287
Au	mesh:D006046	Gold	gold atom	chebi:29287
Au	mesh:D006046	Gold	gold atom	chebi:29287
