word	mesh	match	name	chebi
2,4-D	NA	2,4-D	(2,4-dichlorophenoxy)acetate	chebi:19351
2,4-D	NA	2,4-D	(2,4-dichlorophenoxy)acetate	chebi:19351
TCA	NA	TCA	trichloroacetic acid	chebi:30956
TCA	NA	TCA	trichloroacetic acid	chebi:30956
2,4-D	NA	2,4-D	(2,4-dichlorophenoxy)acetate	chebi:19351
maleylacetate	NA	maleylacetate	(2Z)-4-oxohex-2-enedioate	chebi:16468
Maleyl	NA	maleyl	(2Z)-3-carboxyprop-2-enoyl	chebi:25122
acetate	NA	acetate	acetate	chebi:30089
2,4-D	NA	2,4-D	(2,4-dichlorophenoxy)acetate	chebi:19351
acetate	NA	acetate	acetate	chebi:30089
2,4-D	NA	2,4-D	(2,4-dichlorophenoxy)acetate	chebi:19351
3,5-dichlorocatechol	NA	3,5-dichlorocatechol	3,5-dichlorocatechol	chebi:15788
2-chloromaleylacetate	NA	2-chloromaleylacetate	2-chloromaleylacetate	chebi:231622
2,4-dichlorophenol	NA	2,4-dichlorophenol	2,4-dichlorophenol	chebi:16738
acid	NA	acid	acid	chebi:37527
maleylacetate	NA	maleylacetate	(2Z)-4-oxohex-2-enedioate	chebi:16468
Maleyl	NA	maleyl	(2Z)-3-carboxyprop-2-enoyl	chebi:25122
acetate	NA	acetate	acetate	chebi:30089
acetate	NA	acetate	acetate	chebi:30089
4-chlorophenol	NA	4-chlorophenol	4-chlorophenol	chebi:28078
HO-	NA	HO-	oxidanide	chebi:16234
4-chlorocatechol	NA	4-chlorocatechol	4-chlorocatechol	chebi:27772
4-chlorocatechol	NA	4-chlorocatechol	4-chlorocatechol	chebi:27772
