word	source	identifier
Phenylalanine	MESH	C119108
Cinnamic acid	MESH	C029010
OMe	MESH	C091723
5-Nydroxy	MESH	C068492
ferulic acid	MESH	C004999
p-Coumaric acid	MESH	C032171
Caffeic acid	MESH	D002109
Ferulic acid	MESH	C004999
Sinapic acid	MESH	C073734
Caffeoyl	MESH	C058645
5-Hydroxy	MESH	D006880
feruloyl	MESH	C119167
p-Coumaroyl-CoA	MESH	C058644
Caffeayl-CoA	MESH	C065987
Feruloyl-CoA	MESH	C119167
Sinapoyl	MESH	C080229
conifefaldehyde		
Coumaraldehyde	MESH	C117045
Caffeylaldehyde		
Coniferaldehyde	MESH	C075384
Sinapaldehyde	MESH	C075386
pCoumaryl alcohol	MESH	C495469
Coniferyl alcohol	MESH	C010559
alcohol	MESH	D000431
Sinapyl alcohol	MESH	C496130
Caffeyl	MESH	C103378
