word	mesh	match	name	chebi
trichodiene	mesh:C012075	NA	NA	NA
farnesyl diphosphate	mesh:C004808	2-trans,6-trans-farnesyl diphosphate	farnesyl pyrophosphate	chebi:17407
diphosphate	mesh:D011756	NA	NA	NA
oxygen	mesh:D010100	Oxygen	dioxygen	chebi:15379
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
2-hydroxytrichodiene	mesh:C103559	NA	NA	NA
isotrichodiol	NA	NA	NA	NA
12,13-epoxy-9,10-trichoene	mesh:C474654	NA	NA	NA
isotrichotriol OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
12,13-epoxy-9,10-trichoene-2-ol	mesh:C474654	NA	NA	NA
OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
OAc	mesh:C065699	NA	NA	NA
acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
trichotriol	NA	NA	NA	NA
trichothecene	mesh:D014255	Trichothecenes	trichothecene	chebi:55517
deoxynivalenol	mesh:C007262	NA	NA	NA
AcO	mesh:D000186	Actinium	actinium atom	chebi:33337
