word	mesh	match	name	chebi
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
Ca	mesh:D002118	Calcium	calcium atom	chebi:22984
ADP	mesh:D000244	NA	NA	NA
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
ADP	mesh:D000244	NA	NA	NA
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
K	mesh:D011188	Potassium	potassium atom	chebi:26216
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
ADP	mesh:D000244	NA	NA	NA
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
Vacuole	mesh:C031010	NA	NA	NA
