word	mesh	match	name	chebi
Phenol	NA	phenol	phenol	chebi:15882
Phenol	NA	phenol	phenol	chebi:15882
semialdehyde	NA	semialdehyde	NA	chebi:26643
dicarboxylate	NA	dicarboxylate	a dicarboxylate	chebi:28965
2-hydroxymuconate	NA	2-Hydroxymuconate	(2Z,4E)-2-hydroxyhexa-2,4-dienedioate	chebi:28080
Formate	NA	formate	formate	chebi:15740
2-hydroxymuconate	NA	2-Hydroxymuconate	(2Z,4E)-2-hydroxyhexa-2,4-dienedioate	chebi:28080
semialdehyde	NA	semialdehyde	NA	chebi:26643
2-hydroxymuconate	NA	2-Hydroxymuconate	(2Z,4E)-2-hydroxyhexa-2,4-dienedioate	chebi:28080
semialdehyde	NA	semialdehyde	NA	chebi:26643
2-hydroxymuconate	NA	2-Hydroxymuconate	(2Z,4E)-2-hydroxyhexa-2,4-dienedioate	chebi:28080
2-hydroxymuconate	NA	2-Hydroxymuconate	(2Z,4E)-2-hydroxyhexa-2,4-dienedioate	chebi:28080
2-oxopent-4-enoate	NA	2-oxopent-4-enoate	2-oxopent-4-enoate	chebi:11641
Catechol	NA	catechol	catechol	chebi:18135
(+)-muconolactone	NA	(+)-Muconolactone	[(2S)-5-oxo-2,5-dihydrofuran-2-yl]acetic acid	chebi:48068
Muconolactone	NA	muconolactone	(5-oxo-2,5-dihydrofuran-2-yl)acetate	chebi:58372
lactone	NA	lactone	lactone	chebi:25000
3-oxoadipate	NA	3-oxoadipate	3-oxoadipate	chebi:15775
3-oxoadipate	NA	3-oxoadipate	3-oxoadipate	chebi:15775
3-oxoadipate	NA	3-oxoadipate	3-oxoadipate	chebi:15775
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
4-hydroxy-2-oxopentanoate	NA	4-hydroxy-2-oxopentanoate	4-hydroxy-2-oxopentanoate	chebi:58222
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Acetaldehyde	NA	acetaldehyde	acetaldehyde	chebi:15343
Acetaldehyde	NA	acetaldehyde	acetaldehyde	chebi:15343
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
Succinyl-CoA	NA	succinyl-CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-4-{[3-({2-[(3-carboxylatopropanoyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-3-hydroxy-2,2-dimethyl-4-oxobutyl]diphosphate}	chebi:57292
4-oxalomesaconate	NA	4-Oxalomesaconate	(1E)-4-oxobut-1-ene-1,2,4-tricarboxylic acid	chebi:15668
4-oxalomesaconate	NA	4-Oxalomesaconate	(1E)-4-oxobut-1-ene-1,2,4-tricarboxylic acid	chebi:15668
4-oxalomesaconate	NA	4-Oxalomesaconate	(1E)-4-oxobut-1-ene-1,2,4-tricarboxylic acid	chebi:15668
2-oxoadipate	NA	2-oxoadipate	2-oxohexanedioate	chebi:57499
TCA	NA	TCA	trichloroacetic acid	chebi:30956
Oxaloacetate	NA	oxaloacetate	2-oxobutanedioate	chebi:16452
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
