word	mesh	match	name	chebi
3-Phosphoglycerate	mesh:C005156	NA	NA	NA
2-Phosphoglycerate	mesh:C008885	NA	NA	NA
1,3-Bisphosphoglycerate	mesh:C015891	NA	NA	NA
Glycerol 3-phosphate	mesh:C029620	NA	NA	NA
Lysophosphatidic acid	mesh:C032881	1-oleoyl-sn-glycerol 3-phosphate	lysophosphatidic acid	chebi:62837
Acyl CoA	mesh:D000214	NA	NA	NA
Diacylglycerols	mesh:D004075	Diglycerides	diglyceride	chebi:18035
Dihydroxyacetone	mesh:D004098	Dihydroxyacetone	dihydroxyacetone	chebi:16016
Fructose	mesh:D005632	Fructose	fructose	chebi:28757
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glyceraldehyde	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
Glycerol	mesh:D005990	Glycerol	glycerol	chebi:17754
Malonyl CoA	mesh:D008316	Malonyl Coenzyme A	malonyl-CoA	chebi:15531
3-phosphate	mesh:D010710	NA	NA	NA
phosphate	mesh:D010710	NA	NA	NA
Phosphatidic acid	mesh:D010712	Phosphatidic Acids	phosphatidic acid	chebi:16337
Phosphoenolpyruvate	mesh:D010728	Phosphoenolpyruvate	phosphoenolpyruvate	chebi:18021
Pyruvate	mesh:D011773	NA	NA	NA
Triglycerides	mesh:D014280	Triglycerides	triglyceride	chebi:17855
