word	mesh	match	name	chebi
O-Ag	mesh:D012834	Silver	silver(0)	chebi:9141
Ag	mesh:D012834	Silver	silver(0)	chebi:9141
SO	mesh:C443440	NA	NA	NA
O-antigen	mesh:D013481	Superoxides	superoxide	chebi:18421
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
O	mesh:D013481	Superoxides	superoxide	chebi:18421
fatty acide	mesh:D014238	NA	NA	NA
S-AdoMet	mesh:D012436	NA	NA	NA
GDP	mesh:D006153	Guanosine Diphosphate	GDP	chebi:17552
acyl-PG	mesh:D000214	NA	NA	NA
PGI	mesh:D011464	Epoprostenol	prostaglandin I2	chebi:15552
Phosphate	mesh:D010710	NA	NA	NA
