word	source	identifier
Crotonyl-CoA	MESH	C010701
Pyrimidine	MESH	C030986
N-acetyl-D-glucosamine	MESH	D000117
Ala	MESH	D000409
aspartate	MESH	D001224
Butyrate	MESH	D002087
Dihydroxyacetone-P	MESH	D004098
Folate	MESH	D005492
Fructose 1,6-bisP	MESH	D005632
Fructose-6P	MESH	D005632
D-glucose	MESH	D005947
Glucose	MESH	D005947
glucose	MESH	D005947
Glyceraldehyde	MESH	D005985
Glycerol	MESH	D005990
Oxaloacetate	MESH	D010071
oxaloacetate	MESH	D010071
Pentose phosphate	MESH	D010429
phosphate	MESH	D010710
Purine	MESH	D011687
putrescine	MESH	D011700
Pyruvate	MESH	D011773
ATDP-rhamnose	MESH	D012210
Rhamnose	MESH	D012210
Serine	MESH	D012694
Threonine	MESH	D013912
Trehalose	MESH	D014199
Trehalose 6P	MESH	D014199
UDP	MESH	D014530
Valine	MESH	D014633
glutamate	MESH	D018698
Glycerophospholipid	MESH	D020404
