word	mesh	match	name	chebi
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Pregnenolone	mesh:D011284	Pregnenolone	pregnenolone	chebi:16581
Progesterone	mesh:D011374	Progesterone	progesterone	chebi:17026
OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
Pregnenolone	mesh:D011284	Pregnenolone	pregnenolone	chebi:16581
OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
Progesterone	mesh:D011374	Progesterone	progesterone	chebi:17026
Cortisol	mesh:D006854	Hydrocortisone	cortisol	chebi:17650
DHEA	mesh:D003687	Dehydroepiandrosterone	dehydroepiandrosterone	chebi:28689
cortisol	mesh:D006854	Hydrocortisone	cortisol	chebi:17650
Cortisone	mesh:D003348	Cortisone	cortisone	chebi:16962
Cortolone	mesh:C003545	Cortolone	cortolone	chebi:3899
