word	source	identifier
NOVO PURINE	MESH	D011687
Glutamine	MESH	C578860
Giycine		
ATP	MESH	D000255
NH	MESH	D000641
Formyl-THF	MESH	C006461
Glutamate		
PP	MESH	C466065
ADP	MESH	D000244
H0	MESH	C027727
Ribose-5-P	MESH	D012266
Phosphorbosyl pyrophosphate	MESH	D011756
Phosphoribosylamine	MESH	C008891
Glycineamide	MESH	C014978
Formylgycineamide		
Aspartate		
Ribose-6-P	MESH	D012266
Ribose	MESH	D012266
Succinylaminoimidazolecarboramide		
Carboxyaminoimidazole	MESH	C011416
Aminoimidazole	MESH	C014973
Formylgycineamidine		
NFormyl-THF	MESH	C006461
fumarate	MESH	D005650
hypoxantine uric acid	MESH	D014527
inosine	MESH	D007288
Incsine monophosphate	MESH	C584311
Aminoimidazolecartoxamide		
Formylaminoimidszolecarboxamide		
guanine	MESH	D006147
AMP	MESH	D000249
GMP	MESH	C068152
