word	mesh	match	name	chebi
Arginine	mesh:D001120	Arginine	arginine	chebi:29016
Arg	mesh:D001120	Arginine	arginine	chebi:29016
CDP	mesh:D003565	Cytidine Diphosphate	CDP	chebi:17239
CMP	mesh:D003568	Cytidine Monophosphate	cytidine 5'-monophosphate	chebi:17361
Guanine	mesh:D006147	Guanine	guanine	chebi:16235
Met	mesh:D008715	NA	NA	NA
Ser	mesh:D012694	Serine	L-serine	chebi:17115
Uracil	mesh:D014498	Uracil	uracil	chebi:17568
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
UTP	mesh:D014544	Uridine Triphosphate	UTP	chebi:15713
