word	mesh	match	name	chebi
Methionine	mesh:D008715	NA	NA	NA
S-Adenosylmethionine	mesh:D012436	NA	NA	NA
Vitamin B12	mesh:D014805	Vitamin B 12	cyanocob(III)alamin	chebi:17439
5-methyltetrahydrofolate	mesh:C005984	NA	NA	NA
S-Adenosyl-L-homocysteine	mesh:C052343	NA	NA	NA
Homocysteine	mesh:D006710	Homocysteine	homocysteine	chebi:17230
Cystathionine-B	mesh:D003540	Cystathionine	cystathionine	chebi:17755
Vitamin B6	mesh:D025101	Vitamin B 6	vitamin B6	chebi:27306
Cystathionine	mesh:D003540	Cystathionine	cystathionine	chebi:17755
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
