word	source	identifier
sucrose	MESH	D013395
Glucose	MESH	D005947
D-Glucose	MESH	D005947
D-Glucose-6P	MESH	D005947
B-D-Glucose	MESH	D005947
D-Fructose-6P	MESH	D005632
phosphate	MESH	D010710
Arbutin-6P	MESH	D001104
Salicin	MESH	C005696
Fructose	MESH	D005632
Salicin-6P	MESH	C005696
Glyceraldehyde	MESH	D005985
Glycerone	MESH	C003037
Carbon	MESH	D002244
Phosphoenol	MESH	C015443
Oxaloacetate	MESH	D010071
Pyruvate	MESH	D011773
Citrate	MESH	C102006
Acetyl	MESH	C011632
2-Hydroxy	MESH	D006880
ethyl THPP	MESH	C014870
S-Acetyl	MESH	D013455
dihydrolipoamide	MESH	C007409
Ethanol	MESH	D000431
Acetaldehyde	MESH	D000079
Acetate	MESH	D000085
