word	mesh	match	name	chebi
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Mevalonie acid	mesh:D000596	NA	NA	NA
Sterols	mesh:D013261	Sterols	sterol	chebi:15889
FATTY ACIDS	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Triglycerides	mesh:D014280	Triglycerides	triglyceride	chebi:17855
Cholic acid	mesh:D002793	NA	NA	NA
Squalene	mesh:D013185	Squalene	squalene	chebi:15440
cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
TAG	mesh:C069631	NA	NA	NA
Lanosterol	mesh:D007810	Lanosterol	lanosterol	chebi:16521
sterols	mesh:D013261	Sterols	sterol	chebi:15889
sterol	mesh:D013261	Sterols	sterol	chebi:15889
Cholesterol ester	mesh:D002788	Cholesterol Esters	cholesteryl ester	chebi:17002
sterol ester	mesh:D013261	Sterols	sterol	chebi:15889
