word	mesh	match	name	chebi
Vitexin	NA	vitexin	(1S)-1,5-anhydro-1-[5-hydroxy-2-(4-hydroxyphenyl)-7-oxido-4-oxo-4H-chromen-8-yl]-D-glucitol	chebi:57963
Naringenin chalcone	NA	Naringenin chalcone	2',4,4',6'-tetrahydroxychalcone	chebi:15413
Luteolin	NA	luteolin	2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-4H-chromen-7-olate	chebi:57545
Luteolin 7-O-glucoside	NA	Luteolin 7-O-glucoside	7-(beta-D-glucopyranosyloxy)-5-hydroxy-2-(3,4-dihydroxyphenyl)-4H-chromen-4-one	chebi:27994
Isovitexin	NA	isovitexin	(1S)-1,5-anhydro-1-[5-hydroxy-2-(4-hydroxyphenyl)-7-oxido-4-oxo-4H-chromen-6-yl]-D-glucitol	chebi:58447
Apigenin	NA	apigenin	5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-7-olate	chebi:58470
Luteoforol	NA	Luteoforol	(2S)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-4,5,7-triol	chebi:27686
Lonicerin	NA	Lonicerin	2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-4H-chromen-7-yl 2-O-(alpha-L-rhamnopyranosyl)-beta-D-glucopyranoside	chebi:31788
Apiin	NA	Apiin	5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-7-yl 3-C-(hydroxymethyl)-beta-D-glycero-tetrofuranosyl-(1->2)-beta-D-glucopyranoside	chebi:15932
Cosmosiin	NA	Cosmosiin	5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-7-yl beta-D-glucopyranoside	chebi:16778
Prunin	NA	Prunin	(2S)-naringenin 7-O-beta-D-glucoside	chebi:28327
(-)-Epiafzelechin	NA	(-)-Epiafzelechin	(2R,3R)-2-(4-hydroxyphenyl)chromane-3,5,7-triol	chebi:31028
Kaempferol	NA	kaempferol	5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-3-olate	chebi:58573
Dihydrokaempferol	NA	Dihydrokaempferol	(2R,3R)-3,5,7-trihydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-4H-chromen-4-one	chebi:15401
Trifolin	NA	Trifolin	5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-3-yl beta-D-galactopyranoside	chebi:31742
Cyanidin	NA	cyanidin	2-(3,4-dihydroxyphenyl)-7-hydroxychromenium-3,5-diolate	chebi:71682
(-)-Epicatechin	NA	(-)-Epicatechin	(2R,3R)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	chebi:90
Baimaside	NA	Baimaside	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl 2-O-beta-D-glucopyranosyl-beta-D-glucopyranoside	chebi:32082
Quercetin	NA	quercetin	2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-4-oxo-4-chromen-7-olate	chebi:57694
Rutin	NA	Rutin	alpha-L-rhamnopyranosyl-(1->6)-D-glucopyranose	chebi:61606
Cyanidin 3-O-glucoside	NA	Cyanidin 3-O-glucoside	2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromenylium-3-yl beta-D-glucopyranoside	chebi:28426
