organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	DCA	DCA	HLA-DQA2	3118	ncbigene_synonym	NA	5	4
9606	Homo sapiens	Primates	(BCAA	BCAA	ARID4B	51742	ncbigene_synonym	NA	5	4
9606	Homo sapiens	Primates	BCA2	BCA2	RNF115	27246	ncbigene_synonym	NA	5	4
9606	Homo sapiens	Primates	ACCA	ACCA	ACACA	31	ncbigene_synonym	NA	5	4
9606	Homo sapiens	Primates	ACCA	ACCA	GPR3	2827	ncbigene_synonym	NA	5	4
7227	Drosophila melanogaster	Invertebrates	and	AND	CkIIbeta	32132	ncbigene_synonym	1	8	5
7227	Drosophila melanogaster	Invertebrates	and	AND	Andorra	32798	ncbigene_synonym	1	8	5
7227	Drosophila melanogaster	Invertebrates	and	AND	Anp	43595	ncbigene_synonym	1	8	5
7227	Drosophila melanogaster	Invertebrates	and	AND	Acam	44913	ncbigene_synonym	1	8	5
7227	Drosophila melanogaster	Invertebrates	cycle	CYCLE	CycE	34924	ncbigene_synonym	1	8	5
7227	Drosophila melanogaster	Invertebrates	cycle	CYCLE	cyc	40162	ncbigene_synonym	1	8	5
7227	Drosophila melanogaster	Invertebrates	COA	COA	Coa	248135	ncbigene_symbol	1	8	5
7227	Drosophila melanogaster	Invertebrates	POK	POK	aop	33392	ncbigene_synonym	1	8	5
7227	Drosophila melanogaster	Invertebrates	DCA	DCA	smp-30	41786	ncbigene_synonym	1	8	5
9606	Homo sapiens	Primates	DCA	DCA	HLA-DQA2	3118	ncbigene_synonym	1	5	4
9606	Homo sapiens	Primates	(BCAA	BCAA	ARID4B	51742	ncbigene_synonym	1	5	4
9606	Homo sapiens	Primates	BCA2	BCA2	RNF115	27246	ncbigene_synonym	1	5	4
9606	Homo sapiens	Primates	ACCA	ACCA	ACACA	31	ncbigene_synonym	1	5	4
9606	Homo sapiens	Primates	ACCA	ACCA	GPR3	2827	ncbigene_synonym	1	5	4
