word	mesh	match	name	chebi
Alanine	mesh:D000409	Alanine	alanine	chebi:16449
Cyarcamino acid	mesh:D000596	NA	NA	NA
Butanone	mesh:D002074	Butanones	butanone	chebi:22951
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
Fructose	mesh:D005632	Fructose	fructose	chebi:28757
Galactose	mesh:D005690	Galactose	galactose	chebi:28260
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Histidine	mesh:D006639	Histidine	histidine	chebi:27570
isoleucine	mesh:D007532	Isoleucine	L-isoleucine	chebi:17191
ketone	mesh:D007659	Ketones	ketone	chebi:17087
Methane	mesh:D008697	Methane	methane	chebi:16183
methionine	mesh:D008715	NA	NA	NA
Nicotinate	mesh:D009525	Niacin	nicotinic acid	chebi:15940
serine	mesh:D012694	Serine	L-serine	chebi:17115
Steroid	mesh:D013256	Steroids	steroid	chebi:35341
sucrose	mesh:D013395	Sucrose	sucrose	chebi:17992
terpenoid-quinone	mesh:D013729	terpene	Terpenes	chebi:35186
Tyrosine	mesh:D014443	Tyrosine	L-tyrosine	chebi:17895
Ubiquinone	mesh:D014451	Ubiquinone	ubiquinones	chebi:16389
Valine	mesh:D014633	Valine	L-valine	chebi:16414
glutamate	mesh:D018698	NA	NA	NA
