organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	PLC-ß	PLC	norpA	31376	ncbigene_synonym	3	8	6
7227	Drosophila melanogaster	Invertebrates	PLC-ß	PLC	sl	32601	ncbigene_synonym	3	8	6
7227	Drosophila melanogaster	Invertebrates	PLC-ß	PLC	Plc21C	33204	ncbigene_synonym	3	8	6
7227	Drosophila melanogaster	Invertebrates	RhoA	RHOA	Rho1	36775	ncbigene_synonym	3	8	6
7227	Drosophila melanogaster	Invertebrates	Rho	RHO	rho	38168	ncbigene_symbol	3	8	6
7227	Drosophila melanogaster	Invertebrates	Rho	RHO	Bx	32846	ncbigene_synonym	3	8	6
7227	Drosophila melanogaster	Invertebrates	Rho	RHO	Lcp65Ab1	48382	ncbigene_synonym	3	8	6
7227	Drosophila melanogaster	Invertebrates	AC	AC	ac	30981	ncbigene_symbol	3	8	6
7227	Drosophila melanogaster	Invertebrates	ZIP	ZIP	zip	38001	ncbigene_symbol	3	8	6
7227	Drosophila melanogaster	Invertebrates	ZIP	ZIP	uzip	38002	ncbigene_synonym	3	8	6
7227	Drosophila melanogaster	Invertebrates	MLCK	MLCK	Strn-Mlck	36753	ncbigene_synonym	3	8	6
9606	Homo sapiens	Primates	PLC-ß	PLC	HSPG2	3339	ncbigene_synonym	2	8	7
9606	Homo sapiens	Primates	PLC-ß	PLC	PLCE1	51196	famplex_relations	2	8	7
9606	Homo sapiens	Primates	PLC-ß	PLC	PLCZ1	89869	famplex_relations	2	8	7
9606	Homo sapiens	Primates	PLC-ß	PLC	PLCB1	23236	famplex_relations	2	8	7
9606	Homo sapiens	Primates	PLC-ß	PLC	PLCB2	5330	famplex_relations	2	8	7
9606	Homo sapiens	Primates	PLC-ß	PLC	PLCB3	5331	famplex_relations	2	8	7
9606	Homo sapiens	Primates	PLC-ß	PLC	PLCB4	5332	famplex_relations	2	8	7
9606	Homo sapiens	Primates	PLC-ß	PLC	PLCD1	5333	famplex_relations	2	8	7
9606	Homo sapiens	Primates	PLC-ß	PLC	PLCD3	113026	famplex_relations	2	8	7
9606	Homo sapiens	Primates	PLC-ß	PLC	PLCD4	84812	famplex_relations	2	8	7
9606	Homo sapiens	Primates	PLC-ß	PLC	PLCG1	5335	famplex_relations	2	8	7
9606	Homo sapiens	Primates	PLC-ß	PLC	PLCG2	5336	famplex_relations	2	8	7
9606	Homo sapiens	Primates	RhoA	RHOA	RHOA	387	ncbigene_symbol	2	8	7
9606	Homo sapiens	Primates	Rho	RHO	RHO	6010	ncbigene_symbol	2	8	7
9606	Homo sapiens	Primates	Rho	RHO	RHOD	29984	ncbigene_synonym	2	8	7
9606	Homo sapiens	Primates	Rho	RHO	RHOB	388	famplex_relations	2	8	7
9606	Homo sapiens	Primates	Rho	RHO	RHOC	389	famplex_relations	2	8	7
9606	Homo sapiens	Primates	AC	ADCY	ADCY1	107	famplex_relations	2	8	7
9606	Homo sapiens	Primates	AC	ADCY	ADCY2	108	famplex_relations	2	8	7
9606	Homo sapiens	Primates	AC	ADCY	ADCY3	109	famplex_relations	2	8	7
9606	Homo sapiens	Primates	AC	ADCY	ADCY4	196883	famplex_relations	2	8	7
9606	Homo sapiens	Primates	AC	ADCY	ADCY5	111	famplex_relations	2	8	7
9606	Homo sapiens	Primates	AC	ADCY	ADCY6	112	famplex_relations	2	8	7
9606	Homo sapiens	Primates	AC	ADCY	ADCY7	113	famplex_relations	2	8	7
9606	Homo sapiens	Primates	AC	ADCY	ADCY8	114	famplex_relations	2	8	7
9606	Homo sapiens	Primates	AC	ADCY	ADCY9	115	famplex_relations	2	8	7
9606	Homo sapiens	Primates	AC	ADCY	ADCY10	55811	famplex_relations	2	8	7
9606	Homo sapiens	Primates	IP;/Ca2+	IPCA2	SLC45A3	85414	ncbigene_synonym	2	8	7
9606	Homo sapiens	Primates	ZIP	ZIP	DAPK3	1613	ncbigene_synonym	2	8	7
9606	Homo sapiens	Primates	ZIP	ZIP	ZGPAT	84619	ncbigene_synonym	2	8	7
9606	Homo sapiens	Primates	MLCK	MLCK	MYLK	4638	ncbigene_synonym	2	8	7
9606	Homo sapiens	Primates	MLCK	MLCK	MYLK2	85366	ncbigene_synonym	2	8	7
9606	Homo sapiens	Primates	MLCK	MLCK	MYLK3	91807	ncbigene_synonym	2	8	7
