word	source	identifier
Succinyl-CoA	MESH	C012046
PADE ATP	MESH	C028493
D-Glu-6-P GDP-D-Mannose	MESH	C054776
Agmatine	MESH	D000376
6ALA	MESH	D000409
Arg	MESH	D001120
Asp	MESH	D001224
Ethylene	MESH	D005030
Fumarate	MESH	D005650
glycine	MESH	D005998
6-PG-8-lactone	MESH	D007783
Met	MESH	D008715
3-PGA	MESH	D011454
Putrescine	MESH	D011700
Pyruvate	MESH	D011773
Serine	MESH	D012694
Spermidine	MESH	D013095
Spermine	MESH	D013096
Succinate	MESH	D013386
Sucrose	MESH	D013395
UDP	MESH	D014530
GSSG	MESH	D019803
