word	mesh	match	name	chebi
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
ETHANOL	mesh:D000431	Ethanol	ethanol	chebi:16236
Aspartate	mesh:D001224	NA	NA	NA
Lys Asp	mesh:D001224	NA	NA	NA
D-Fructose	mesh:D005632	Fructose	fructose	chebi:28757
GABA	mesh:D005680	gamma-Aminobutyric Acid	gamma-aminobutyric acid	chebi:16865
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Glyoxylate	mesh:D006038	Glyoxylates	glyoxylates	chebi:51704
Isocitrate	mesh:D007523	NA	NA	NA
Leucine	mesh:D007930	Leucine	L-leucine	chebi:15603
Lys Asp	mesh:D008239	Lysine	L-lysine	chebi:18019
D-Mannitol	mesh:D008353	NA	NA	NA
D-PANTOTHENIC ACID	mesh:D010205	Pantothenic Acid	(R)-pantothenic acid	chebi:46905
ser	mesh:D012694	Serine	L-serine	chebi:17115
Thr	mesh:D013912	Threonine	L-threonine	chebi:16857
Xylitol	mesh:D014993	Xylitol	xylitol	chebi:17151
