word	mesh	match	name	chebi
fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Retinoic acid	mesh:D014212	Tretinoin	all-trans-retinoic acid	chebi:15367
Acyl-CoA	mesh:D000214	NA	NA	NA
2-enoyl-CoA	mesh:C530366	NA	NA	NA
S-3-Hydroxy	mesh:D013455	Sulfur	polysulfur	chebi:17909
acyl-CoA	mesh:D000214	NA	NA	NA
L-Carnitine	mesh:D002331	NA	NA	NA
Carnitine	mesh:D002331	NA	NA	NA
Acyl-(L) carmitine	mesh:D000214	NA	NA	NA
Acyl-(L)-carnitine	mesh:D002331	NA	NA	NA
Tricarbonie acid	mesh:D000596	NA	NA	NA
z-enoyl-CoA	mesh:C530366	NA	NA	NA
(S)-3-Hyaroxy	mesh:D013455	Sulfur	polysulfur	chebi:17909
3-oxo-scyl-CoA	mesh:C065987	NA	NA	NA
