word	mesh	match	name	chebi
Indoxyl	mesh:C034082	indoxyl	indoxyl	chebi:17840
Sulfate	mesh:D013431	Sulfates	inorganic sulfate salt	chebi:24840
Indole-3-acetate	mesh:C030374	NA	NA	NA
Anthranilic Acid	mesh:C031385	NA	NA	NA
Tryptophan	NA	NA	NA	NA
Kynurenine	mesh:C029366	NA	NA	NA
3-Hydroxy Kynurenine	mesh:C029366	NA	NA	NA
3-Hydroxy Anthranilic Acid	mesh:C031385	NA	NA	NA
5-HT	mesh:D012701	Serotonin	serotonin	chebi:28790
Kynurenic Acid	mesh:D007736	NA	NA	NA
Serotonin	mesh:D012701	Serotonin	serotonin	chebi:28790
Quinolinic Acid	mesh:D017378	NA	NA	NA
