word	mesh	match	name	chebi
Glutamate	NA	NA	NA	NA
Carbohydrates	mesh:D002241	Carbohydrates	carbohydrate	chebi:16646
Pyruvate	mesh:D011773	NA	NA	NA
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Oxaloacetate	mesh:D010071	NA	NA	NA
Ketoglutaric acid	mesh:D007656	NA	NA	NA
Citric Acid	mesh:D019343	NA	NA	NA
D-Glutamate	NA	NA	NA	NA
L-glutamine	NA	NA	NA	NA
D-glutamate	NA	NA	NA	NA
D-alanine	mesh:D000409	Alanine	alanine	chebi:16449
L-alanine	mesh:D000409	Alanine	alanine	chebi:16449
L-glutamate	NA	NA	NA	NA
