word	mesh	match	name	chebi
geranylgeranyl pyrophosphate	mesh:C002963	2-trans,6-trans,10-trans-geranylgeranyl diphosphate	geranylgeranyl pyrophosphate	chebi:48861
violaxanthin	mesh:C005613	NA	NA	NA
9-cis-neoxanthin	mesh:C011947	NA	NA	NA
phytoene	mesh:C100185	NA	NA	NA
zeinoxanthin	mesh:C503770	zeinoxanthin	zeinoxanthin	chebi:65244
abscisic acid	mesh:D000040	NA	NA	NA
5-carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
B-carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
lutein	mesh:D014975	Lutein	lutein	chebi:28838
zeaxanthin	mesh:D065146	NA	NA	NA
