word	mesh	match	name	chebi
Methionine	mesh:D008715	NA	NA	NA
Polyamine	mesh:D011073	NA	NA	NA
Arginine	mesh:D001127	Arginine Vasopressin	argipressin	chebi:34543
Ornithine	mesh:C008973	NA	NA	NA
Putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
Spermidine	mesh:D013095	Spermidine	spermidine	chebi:16610
Spermine	mesh:D013096	Spermine	spermine	chebi:15746
AZIN	mesh:C037179	NA	NA	NA
3-AAP	mesh:D000082	Acetaminophen	paracetamol	chebi:46195
H2O2	mesh:D014867	Water	water	chebi:15377
H2O2	mesh:D014867	Water	water	chebi:15377
3-AAP	mesh:D000082	Acetaminophen	paracetamol	chebi:46195
H2O2	mesh:D014867	Water	water	chebi:15377
N1-acetylspermidine	mesh:C017988	N(1)-acetylspermidine	N(1)-acetylspermidine	chebi:17927
N1-acetylspermine	mesh:C029452	NA	NA	NA
