word	mesh	match	name	chebi
S	mesh:D013455	Sulfur	polysulfur	chebi:17909
H3C	mesh:C543495	NA	NA	NA
H3C-As-S	mesh:C042345	hydrogensulfite	hydrogen sulfite	chebi:17137
glutathione	mesh:D005978	Glutathione	glutathione	chebi:16856
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
GSSG	mesh:D019803	Glutathione Disulfide	glutathione disulfide	chebi:17858
arsenic	mesh:D001151	Arsenic	arsenic atom	chebi:27563
S-adenosylmethionine	mesh:D012436	NA	NA	NA
methyl	mesh:C031105	NA	NA	NA
S-adenosylhomocys	mesh:D013455	Sulfur	polysulfur	chebi:17909
Arsenic triglutathione	mesh:D001151	Arsenic	arsenic atom	chebi:27563
MMADG	NA	NA	NA	NA
Monomethylarsonous acid	mesh:C406082	NA	NA	NA
diglutathione	mesh:C571174	NA	NA	NA
DMAG	mesh:C448659	alvespimycin	17-(dimethylaminoethylamino)-17-demethoxygeldanamycin	chebi:65324
acid glutathione	mesh:D005978	Glutathione	glutathione	chebi:16856
As-OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
CH3	mesh:C103208	NA	NA	NA
MMA	mesh:C079575	NA	NA	NA
MMA(III)	mesh:C406082	NA	NA	NA
H3C-AS-CH3	mesh:C512684	NA	NA	NA
DMA	mesh:C052864	2'-deoxymugineic acid	2'-deoxymugineic acid	chebi:19274
H3C-As-CH3	mesh:C512684	NA	NA	NA
DMA(III)	mesh:C052864	2'-deoxymugineic acid	2'-deoxymugineic acid	chebi:19274
TMAO	mesh:C005855	NA	NA	NA
TMA(III)	mesh:C013344	NA	NA	NA
HO-As-CH3	mesh:C055893	NA	NA	NA
MMADG(III)	mesh:C105002	NA	NA	NA
DMAG(III)	mesh:C448659	alvespimycin	17-(dimethylaminoethylamino)-17-demethoxygeldanamycin	chebi:65324
