word	source	identifier
acyl-CoA	MESH	D000214
Alanine	MESH	D000409
Arginine	MESH	D001120
Aspartate	MESH	D001224
Cysteine	MESH	D003545
FAD	MESH	D005182
FABF Fatty acids	MESH	D005227
Fatty acid	MESH	D005227
Fructose	MESH	D005632
Glucose	MESH	D005947
Glucose-6-P	MESH	D005947
glucose	MESH	D005947
Glutamine	MESH	D005973
Glutathione	MESH	D005978
Dihydroxyacetone-P Glyceraldehyde-3-P	MESH	D005985
Glycine	MESH	D005998
DCeramide Glycosphingolipid	MESH	D006028
Isocitrate	MESH	D007523
Malate	MESH	D008293
Malonyl-CoA	MESH	D008316
Oxaloacetate	MESH	D010071
Phosphoenolpyruvate	MESH	D010728
Proline	MESH	D011392
Purine	MESH	D011687
Pyruvate	MESH	D011773
3-Hydroxypyruvate P-Serine Serine	MESH	D012694
Sphingolipid	MESH	D013107
Succinate	MESH	D013386
UDP	MESH	D014530
Glutamate	MESH	D018698
