word	mesh	match	name	chebi
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
GlcNAc	NA	GlcNAc	N-acetyl-D-glucosamine	chebi:506227
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
ManNAc	NA	ManNAc	N-acetyl-D-mannosamine	chebi:63153
NeuAc	NA	NeuAc	5-acetamido-3,5-dideoxy-D-glycero-D-galacto-non-2-ulopyranosonic acid	chebi:17012
Lactose	NA	lactose	lactose	chebi:17716
Lac	NA	LAC	NA	chebi:90184
Lactose	NA	lactose	lactose	chebi:17716
Lac	NA	LAC	NA	chebi:90184
2-FL	NA	2'-FL	alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-D-Glc	chebi:147155
