word	mesh	match	name	chebi
PUFAs	NA	PUFAs	NA	chebi:26208
Hydroperoxide	NA	Hydroperoxide	NA	chebi:79974
OPDA	NA	OPDA	benzene-1,2-diamine	chebi:34043
NUCLEUS	NA	nucleus	nucleus	chebi:33252
ABA	NA	ABA	[(E)-diazene-1,2-diyldibenzene-4,1-diyl]bis(arsonic acid)	chebi:53554
OPDA	NA	OPDA	benzene-1,2-diamine	chebi:34043
PUFAs	NA	PUFAs	NA	chebi:26208
Hydroperoxide	NA	Hydroperoxide	NA	chebi:79974
OPDA	NA	OPDA	benzene-1,2-diamine	chebi:34043
OPDA	NA	OPDA	benzene-1,2-diamine	chebi:34043
NUCLEUS	NA	nucleus	nucleus	chebi:33252
GSH	NA	GSH	L-gamma-glutamyl-L-cysteinylglycine	chebi:16856
DHA	NA	DHA	docosahexaenoic acid	chebi:36005
cysteine	NA	cysteine	cysteine	chebi:15356
ethylene	NA	ethylene	ethane-1,2-diyl	chebi:29362
glucosinolates	NA	glucosinolates	NA	chebi:24279
GSSG	NA	GSSG	(2S,2'S)-5,5'-[disulfanediylbis({(2R)-3-[(carboxymethyl)amino]-3-oxopropane-1,2-diyl}imino)]bis(2-amino-5-oxopentanoic acid)	chebi:17858
GSH	NA	GSH	L-gamma-glutamyl-L-cysteinylglycine	chebi:16856
DHA	NA	DHA	docosahexaenoic acid	chebi:36005
