word	source	identifier
amino acid	MESH	D000596
Au	MESH	D006046
D-gluconate	MESH	C030691
amino acids	MESH	D000596
O	MESH	D013481
04830 O	MESH	D013481
OG 04135 GINHO	MESH	C453560
G011550 G 03780	MESH	C058999
Me2	MESH	C526611
D-ribulose 5-P	MESH	C100182
D-ribose 5-P	MESH	D012266
Amino acid	MESH	D000596
Pyridoxal phosphate	MESH	D011732
Lys	MESH	C026591
Met	MESH	C034758
Thr	MESH	C055175
Mn2	MESH	D008345
D-glyceraldehyde 3-P	MESH	D005985
AspB	MESH	C108952
D-fructofuranose 6-P	MESH	C087758
Zn2	MESH	D015032
aldehydo-D-ribose 5-P	MESH	D012266
4-PD-erythronate	MESH	C082619
Pip  Me2	MESH	C076718
ThrA	MESH	C055175
3-hydroxy 2-oxo 4-P oxybutanoate	MESH	C042744
ThrC	MESH	C055175
L-glutamine		
SerC	MESH	C530429
DHA	MESH	C111716
4-phospho-oxy-L-threonine	MESH	C098563
3-amino-1-hydroxyacetone	MESH	C004433
pyridoxal 5-P	MESH	D011730
ketoisovalerate	MESH	C001505
pyridoxine 5-P	MESH	D011736
pyridoxal	MESH	D011730
(R)-pantothenate	MESH	D010205
(R)-4-phosphopantothenate	MESH	C011988
