word	mesh	match	name	chebi
Methylxanthine	mesh:C008514	methylxanthine	methylxanthine	chebi:25348
1,7-Dimethylxanthine	mesh:C021183	1,7-dimethylxanthine	1,7-dimethylxanthine	chebi:25858
3-Methylxanthine	mesh:C029703	NA	NA	NA
1-Methyluric acid	mesh:C030530	1-methyluric acid	1-methyluric acid	chebi:68441
1,3-Dimethyluric acid	mesh:C031274	1,3-dimethyluric acid	1,3-dimethyluric acid	chebi:68447
1,7-Dimethyluric acid	mesh:C053084	1,7-dimethyluric acid	1,7-dimethyluric acid	chebi:68449
3-Methyluracil	mesh:C055991	3-methyluracil	3-methyluracil	chebi:74732
1,3,7-Trimethylxanthine	mesh:D002110	Caffeine	caffeine	chebi:27732
Caffeine	mesh:D002110	Caffeine	caffeine	chebi:27732
1,3-Dimethylxanthine	mesh:D013806	Theophylline	theophylline	chebi:28177
Theophylline	mesh:D013806	Theophylline	theophylline	chebi:28177
Xanthine	mesh:D019820	NA	NA	NA
