word	mesh	match	name	chebi
ornithine	mesh:C008973	NA	NA	NA
NAcetyl omithine	NA	NA	NA	NA
Aeginine	NA	NA	NA	NA
Arginine	mesh:D001127	Arginine Vasopressin	argipressin	chebi:34543
Omithine	NA	NA	NA	NA
Ovoproline	NA	NA	NA	NA
tydroryproline	NA	NA	NA	NA
Proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
Gutathiene	NA	NA	NA	NA
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Glutanine	NA	NA	NA	NA
GABA	mesh:D005680	gamma-Aminobutyric Acid	gamma-aminobutyric acid	chebi:16865
TCA	mesh:C000589078	NA	NA	NA
Phenylacetate	mesh:D010648	NA	NA	NA
Phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
phenylacetate	mesh:D010648	NA	NA	NA
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
Dopamine	mesh:D004298	Dopamine	dopamine	chebi:18243
ADC3	mesh:C544641	NA	NA	NA
Kynurenine	mesh:C029366	NA	NA	NA
KYNU	NA	NA	NA	NA
Anthranilate	mesh:C031385	NA	NA	NA
Quinolinie acid	mesh:D000596	NA	NA	NA
Indolpyruvate	NA	NA	NA	NA
Nicotinamide	mesh:D009536	Niacinamide	nicotinamide	chebi:17154
Indole-3-ethanol	mesh:C005949	NA	NA	NA
