organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7955	Danio rerio	Vertebrates	gss	GSS	gss	450084	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	cat-	CAT	cat	30068	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	gsto2	GSTO2	gsto2	492500	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	gss/gsto2/gpx4a/cat-	GPX4A	gpx4a	352928	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	CHATA	CHATA	chata	100170938	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	pink1	PINK1	pink1	494085	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	sod1/sod2	SOD1	sod1	30553	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	sod1/sod2	SOD2	sod2	335799	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	ulk1b	ULK1B	ulk1b	558848	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	ambra1a	AMBRA1A	ambra1a	100332642	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	atg7	ATG7	atg7	100333016	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	atg12	ATG12	atg12	570965	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	sesn2	SESN2	sesn2	100149745	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	prkaa1	PRKAA1	prkaa1	100001198	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	ppargc1a	PPARGC1A	ppargc1a	553418	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	tsc1	TSC1	tsc1b	100330617	ncbigene_synonym	19	1	20
7955	Danio rerio	Vertebrates	mtor	MTOR	mtor	324254	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	tuba1b	TUBA1B	tuba1b	373080	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	hoxb1a	HOXB1A	hoxb1a	30337	ncbigene_symbol	19	1	20
7955	Danio rerio	Vertebrates	syn2a	SYN2A	syn2a	436870	ncbigene_symbol	19	1	20
9606	Homo sapiens	Primates	gss	GSS	GSS	2937	ncbigene_symbol	14	6	15
9606	Homo sapiens	Primates	gss	GSS	PRNP	5621	ncbigene_synonym	14	6	15
9606	Homo sapiens	Primates	cat-	CAT	CAT	847	ncbigene_symbol	14	6	15
9606	Homo sapiens	Primates	cat-	CAT	CRAT	1384	ncbigene_synonym	14	6	15
9606	Homo sapiens	Primates	cat-	CAT	GLYAT	10249	ncbigene_synonym	14	6	15
9606	Homo sapiens	Primates	gsto2	GSTO2	GSTO2	119391	ncbigene_symbol	14	6	15
9606	Homo sapiens	Primates	pink1	PINK1	PINK1	65018	ncbigene_symbol	14	6	15
9606	Homo sapiens	Primates	sod1/sod2	SOD1	SOD1	6647	ncbigene_symbol	14	6	15
9606	Homo sapiens	Primates	sod1/sod2	SOD2	SOD2	6648	ncbigene_symbol	14	6	15
9606	Homo sapiens	Primates	sod1/sod2	SOD2	SOD2-OT1	100129518	ncbigene_synonym	14	6	15
9606	Homo sapiens	Primates	beclin1	BECLIN1	BECN1	8678	ncbigene_synonym	14	6	15
9606	Homo sapiens	Primates	atg7	ATG7	ATG7	10533	ncbigene_symbol	14	6	15
9606	Homo sapiens	Primates	atg12	ATG12	ATG12	9140	ncbigene_symbol	14	6	15
9606	Homo sapiens	Primates	sesn2	SESN2	SESN2	83667	ncbigene_symbol	14	6	15
9606	Homo sapiens	Primates	prkaa1	PRKAA1	PRKAA1	5562	ncbigene_symbol	14	6	15
9606	Homo sapiens	Primates	ppargc1a	PPARGC1A	PPARGC1A	10891	ncbigene_symbol	14	6	15
9606	Homo sapiens	Primates	tsc1	TSC1	TSC1	7248	ncbigene_symbol	14	6	15
9606	Homo sapiens	Primates	tsc1	TSC1	CCL26	10344	ncbigene_synonym	14	6	15
9606	Homo sapiens	Primates	mtor	MTOR	MTOR	2475	ncbigene_symbol	14	6	15
9606	Homo sapiens	Primates	tuba1b	TUBA1B	TUBA1B	10376	ncbigene_symbol	14	6	15
