word	mesh	match	name	chebi
Se	mesh:D012643	Selenium	selenium atom	chebi:27568
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
GSSG	mesh:D019803	Glutathione Disulfide	glutathione disulfide	chebi:17858
SeH	mesh:D012643	Selenium	selenium atom	chebi:27568
O	mesh:D013481	Superoxides	superoxide	chebi:18421
Selenosugars CH	mesh:C103208	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
C-SeH	mesh:D012643	Selenium	selenium atom	chebi:27568
C-Se-CH	mesh:C573391	NA	NA	NA
MeSec	mesh:C116592	NA	NA	NA
SePo	mesh:D011059	Polonium	polonium atom	chebi:33313
SeMet	mesh:C517785	NA	NA	NA
