organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	CAT	CAT	Cat	40048	ncbigene_symbol	9	25	16
7227	Drosophila melanogaster	Invertebrates	CAT	CAT	Ca-alpha1T	31550	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	CAT	CAT	ChAT	42249	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	CAT	CAT	sv	43825	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	PYK	PYK	PyK	42620	ncbigene_symbol	9	25	16
7227	Drosophila melanogaster	Invertebrates	PDH	PDH	Pdh	39812	ncbigene_symbol	9	25	16
7227	Drosophila melanogaster	Invertebrates	PDH	PDH	Pdha	31406	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	PDH	PDH	Pdf	43193	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	PDH	PDH	Pdhb	43437	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	MDH	MDH	Mdh1	34414	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	MDH	MDH	Mdh2	42185	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	MDH	MDH	Men-b	43936	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	MDH	MDH	Men	47173	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	SDH	SDH	LKRSDH	34064	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	SDH	SDH	SdhB	35590	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	SDH	SDH	SdhA	37228	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	SDH	SDH	Sodh-2	41313	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	SDH	SDH	SdhC	41340	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	GOX	GOX	Osi23	43615	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	PFK	PFK	Pfk	36060	ncbigene_symbol	9	25	16
7227	Drosophila melanogaster	Invertebrates	PFK	PFK	CG15812	38379	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	FBP	FBP	fbp	35265	ncbigene_symbol	9	25	16
7227	Drosophila melanogaster	Invertebrates	CS	CS	cs	248200	ncbigene_symbol	9	25	16
7227	Drosophila melanogaster	Invertebrates	MstA,MstC,MstF,MstG,MstH	MSTA	SmydA-8	31200	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	SCL	SCL	RanGAP	35223	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	SCL	SCL	SclB	19834948	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	SCL	SCL	SclA	19835657	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	PEC	PEC	Pec	252320	ncbigene_symbol	9	25	16
7227	Drosophila melanogaster	Invertebrates	ACO	ACO	Aco	5657836	ncbigene_symbol	9	25	16
7227	Drosophila melanogaster	Invertebrates	ACO	ACO	Acox57D-d	37446	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	CIT	CIT	sti	39429	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	ACS	ACS	AcCoAS	40348	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	ACS	ACS	Acsl	46068	ncbigene_synonym	9	25	16
7227	Drosophila melanogaster	Invertebrates	MS	MS	Ms	44324	ncbigene_symbol	9	25	16
9606	Homo sapiens	Primates	CAT	CAT	CAT	847	ncbigene_symbol	5	28	18
9606	Homo sapiens	Primates	CAT	CAT	CRAT	1384	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	CAT	CAT	GLYAT	10249	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	PYK	PYK	PHKA2	5256	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	LCT	LCT	LCT	3938	ncbigene_symbol	5	28	18
9606	Homo sapiens	Primates	PDH	PDH	PDP1	54704	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	PDH	PDH	DLAT	1737	famplex_relations	5	28	18
9606	Homo sapiens	Primates	PDH	PDH	DLD	1738	famplex_relations	5	28	18
9606	Homo sapiens	Primates	PDH	PDH	PDHA1	5160	famplex_relations	5	28	18
9606	Homo sapiens	Primates	PDH	PDH	PDHA2	5161	famplex_relations	5	28	18
9606	Homo sapiens	Primates	PDH	PDH	PDHB	5162	famplex_relations	5	28	18
9606	Homo sapiens	Primates	PDH	PDH	PDHX	8050	famplex_relations	5	28	18
9606	Homo sapiens	Primates	MDH	MDH	MDH2	4191	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	SDH	SDH	SARDH	1757	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	SDH	SDH	SDHB	6390	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	SDH	SDH	SORD	6652	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	SDH	SDH	SDS	10993	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	GOX	GOX	HAO1	54363	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	GLK	GLK	GCK	2645	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	GLK	GLK	MAP4K3	8491	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	HAK	HAK	ALPK2	115701	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	PFK	PFK	PFKL	5211	famplex_relations	5	28	18
9606	Homo sapiens	Primates	PFK	PFK	PFKM	5213	famplex_relations	5	28	18
9606	Homo sapiens	Primates	PFK	PFK	PFKP	5214	famplex_relations	5	28	18
9606	Homo sapiens	Primates	FBP	FBP	FBP1	2203	ncbigene_synonym	5	28	18
9606	Homo sapiens	Primates	FBP	FBP	FOLR1	2348	ncbigene_synonym	5	28	18
