word	mesh	match	name	chebi
poisons	NA	poisons	NA	chebi:64909
ATP	NA	ATP	ATP	chebi:30616
AMP	NA	AMP	5'-O-phosphonatoadenosine	chebi:456215
AMP	NA	AMP	5'-O-phosphonatoadenosine	chebi:456215
AMP	NA	AMP	5'-O-phosphonatoadenosine	chebi:456215
AMP	NA	AMP	5'-O-phosphonatoadenosine	chebi:456215
ADP	NA	ADP	L-alanyl-L-alpha-aspartyl-L-proline	chebi:73342
ATP	NA	ATP	ATP	chebi:30616
ADP	NA	ADP	L-alanyl-L-alpha-aspartyl-L-proline	chebi:73342
Lipid	NA	Lipid	lipids	chebi:18059
Lipid	NA	Lipid	lipids	chebi:18059
GTP	NA	GTP	GTP	chebi:37565
GAP	NA	GAP	2-hydroxy-3-oxopropyl dihydrogen phosphate	chebi:17138
