word	source	identifier
3-phosphoglycerate	MESH	C005156
Succinyl-CoA	MESH	C012046
Ribulose 5-P	MESH	C100182
Alanine	MESH	D000409
Aspartate	MESH	D001224
Dihydroxyacetone	MESH	D004098
bisphosphoglycerate	MESH	D004163
Fructose	MESH	D005632
Glucose	MESH	D005947
Glutamine	MESH	D005973
Glyceraldehyde 3-P	MESH	D005985
Isocitrate	MESH	D007523
Oxaloacetate	MESH	D010071
phosphate	MESH	D010710
Purine	MESH	D011687
Pyruvate	MESH	D011773
4-P Ribose 5-P	MESH	D012266
Succinate	MESH	D013386
Glutamate	MESH	D018698
Lactate	MESH	D019344
