word	mesh	match	name	chebi
oxysterols	mesh:C083714	Arthrofactin	arthrofactin	chebi:80022
OHnone	NA	NA	NA	NA
OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
diOH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
25-diOH	mesh:C104313	NA	NA	NA
Ta	mesh:D013635	Tantalum	tantalum atom	chebi:33348
Bile acid oxysterols	mesh:D001647	NA	NA	NA
Ethanolamine	mesh:D004983	Ethanolamines	ethanolamines	chebi:23981
Choline	mesh:D002794	Choline	choline	chebi:15354
CH25H	mesh:C039438	NA	NA	NA
CDP	mesh:D003565	Cytidine Diphosphate	CDP	chebi:17239
27-diOH	mesh:C028681	NA	NA	NA
25-dioH	mesh:C100056	NA	NA	NA
24-diOH	mesh:C118930	NA	NA	NA
Bile Acids	mesh:D001647	NA	NA	NA
