word	mesh	match	name	chebi
Thioproline	mesh:C003438	NA	NA	NA
N-acetylmethionine	mesh:C006379	NA	NA	NA
5-methylthioadenosine	mesh:C008500	NA	NA	NA
2-hydroxyglutarate	mesh:C019417	NA	NA	NA
Pinitol	mesh:C021730	pinitol	pinitol	chebi:37208
13-HODE	mesh:C024348	NA	NA	NA
Dimethylglycine	mesh:C025138	N,N-dimethylglycine	dimethylglycine	chebi:17724
Indole-3-carboyylic	mesh:C030374	NA	NA	NA
Indoleacetate	mesh:C030737	NA	NA	NA
Tryptamine	mesh:C030820	tryptamine	tryptamine	chebi:16765
3-hydroxyhexanoate	mesh:C045051	NA	NA	NA
N-acetyltaurine	mesh:C083076	NA	NA	NA
3-hydroxyoctanoate	mesh:C101940	NA	NA	NA
Agmatine	mesh:D000376	Agmatine	agmatine	chebi:17431
2-aminobutyrate	mesh:D000613	NA	NA	NA
Carnitine	mesh:D002331	NA	NA	NA
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Cystine	mesh:D003553	Cystine	cystine	chebi:17376
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
2-hydroxybutyrate	mesh:D006885	NA	NA	NA
Inositol	mesh:D007294	Inositol	myo-inositol	chebi:17268
inositol	mesh:D007294	Inositol	myo-inositol	chebi:17268
Methionine	mesh:D008715	NA	NA	NA
N-formylmethionine	mesh:D009239	NA	NA	NA
Palmitate	mesh:D010168	NA	NA	NA
1-phosphate	mesh:D010710	NA	NA	NA
Polyamine	mesh:D011073	NA	NA	NA
Putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
N-acetylserine serine	mesh:D012694	Serine	L-serine	chebi:17115
Serine	mesh:D012694	Serine	L-serine	chebi:17115
Spermidine	mesh:D013095	Spermidine	spermidine	chebi:16610
sulfone	mesh:D013450	Sulfones	sulfone	chebi:35850
sulfoxide	mesh:D013454	Sulfoxides	sulfoxide	chebi:22063
taurine	mesh:D013654	Taurine	taurine	chebi:15891
Threonine	mesh:D013912	Threonine	L-threonine	chebi:16857
threonine	mesh:D013912	Threonine	L-threonine	chebi:16857
Tryptophan	mesh:D014364	Tryptophan	L-tryptophan	chebi:16828
Linoleate	mesh:D019787	linoleic acid	Linoleic Acid	chebi:17351
